SampleID,Predator.Final,Year,Month,Season,Location,SubSiteID,Complex,RegionCode,Estuary,Latitude,Longitude,Chinook,Chum,Coho,Hake,Herring,Pink,Sockeye
Pv18.K004,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K005,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,94.21965318,3.564547206,0,0
Pv18.K006,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K007,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,97.26270185,2.737298149,0,0
Pv18.K008,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,96.53398321,3.466016789,0,0
Pv18.K009,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K010,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K011,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K012,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K013,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K014,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K015,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,96.45135566,0,0,3.548644338
Pv18.K016,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K017,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,86.24535316,13.75464684,0,0
Pv18.K018,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K019,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K020,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K021,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K022,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,0,100,0,0
Pv18.K023,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K024,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,69.48190206,0,30.51809794,0,0,0
Pv18.K025,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,2.598091198,0,67.33828208,7.979851538,0,0
Pv18.K026,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,24.39807384,75.60192616,0,0
Pv18.K027,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K028,Harbour,2018,Oct,Fall,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv18.K029,Harbour,2018,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.K030,Harbour,2018,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.K031,Harbour,2018,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.K032,Harbour,2018,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.K033,Harbour,2018,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,1.216374269,0,98.78362573,0,0,0
Pv18.K034,Harbour,2018,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.K035,Harbour,2018,Oct,Fall,Norris,H0470,Norris-Heron_Rocks,SOG,Non-Estuary,49.48441,-124.64681,0,0,0,100,0,0,0
Pv18.K036,Harbour,2018,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,0,0
Pv18.K037,Harbour,2018,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,3.070949523,0,0,96.92905048,0,0
Pv18.K039,Harbour,2018,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,3.876671956,0,0,70.4602131,0,0
Pv18.K040,Harbour,2018,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,23.73604728,0,0,74.13000657,0,0
Pv18.K041,Harbour,2018,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,0,0,0
Pv18.K042,Harbour,2018,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,74.31589054,0,0
Pv18.K043,Harbour,2018,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,61.7954071,0,0,38.2045929,0,0
Pv18.K044,Harbour,2018,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,100,0,0
Pv18.K045,Harbour,2018,Nov,Fall,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,100,0,0
Pv18.K046,Harbour,2018,Nov,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv18.K047,Harbour,2018,Nov,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv18.K048,Harbour,2018,Nov,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,33.88429752,0,0
Pv18.K049,Harbour,2018,Nov,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,6.11995104,0,0
Pv18.K050,Harbour,2018,Nov,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv18.K051,Harbour,2018,Nov,Fall,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.A001,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,38.31365936,0,0
Pv19.A002,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv19.A003,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv19.A004,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv19.A005,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv19.A006,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A007,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,100
Pv19.A008,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv19.A009,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,17.26246472,0,0,0,82.73753528,0,0
Pv19.A010,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A011,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A012,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,63.24324324,0,0
Pv19.A013,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A014,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A015,Harbour,2019,Mar,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A016,Harbour,2019,Apr,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,48.34930777,51.65069223,0,0
Pv19.A017,Harbour,2019,Apr,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,31.91587705,0,0
Pv19.A018,Harbour,2019,Apr,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,2.617801047
Pv19.A019,Harbour,2019,Apr,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv19.A021,Harbour,2019,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv19.A022,Harbour,2019,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,83.80379454,0,0,0
Pv19.A023,Harbour,2019,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv19.A024,Harbour,2019,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A025,Harbour,2019,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv19.A026,Harbour,2019,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv19.A027,Harbour,2019,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv19.A028,Harbour,2019,May,Spring,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,12.22222222,0,0
Pv19.A029,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A030,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,17.95705921,54.65191932,0,4.619388419
Pv19.A031,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,67.84968685,0,0
Pv19.A032,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,1.989683125,0,6.251535249
Pv19.A033,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv19.A034,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,90.67357513,0,0
Pv19.A035,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv19.A036,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,57.89473684,42.10526316,0,0
Pv19.A037,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A038,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A039,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,1.613770845,0,0
Pv19.A040,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,26.29695886,0,0,0
Pv19.A041,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,1.329032258,0,2.309677419
Pv19.A042,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv19.A043,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv19.A044,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,57.04997213,0,0
Pv19.A045,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,36.5060241,35.78313253,0,0
Pv19.A046,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A049,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,94.04917794,0,0
Pv19.A050,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,0,0,0
Pv19.A051,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv19.A052,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,12.68436578,87.31563422,0,0
Pv19.A053,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,79.44862155,0,0,0
Pv19.A054,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv19.A055,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,97.92746114,0,0,0
Pv19.A056,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,34.92433062,0,0
Pv19.A057,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,81.59303882,18.40696118,0,0
Pv19.A058,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,3.00330033,0,0
Pv19.A059,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A061,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,100,0,0,0
Pv19.A063,Harbour,2019,Jun,Summer,Cowichan,H0175,Cowichan_Bay,SOG,Estuary,48.75616,-123.62233,0,0,0,0,100,0,0
Pv19.A064,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,1.313378131,43.24984728,52.1686011,0,0
Pv19.A065,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,100,0,0
Pv19.A066,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,2.695243155,0,1.22452153,86.2512364,9.297725025,0.531273891,0
Pv19.A067,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,16.27172196,83.72827804,0,0
Pv19.A068,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,29.92741485,63.91215336,0,0
Pv19.A069,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,12.80339806,87.19660194,0,0
Pv19.A070,Harbour,2019,Apr,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,75.88938499,19.84732824,0,0
Pv19.A071,Harbour,2019,Apr,Spring,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.A075,Harbour,2019,Apr,Spring,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,3.007518797,0,0,87.96992481
Pv19.A079,Harbour,2019,Apr,Spring,Flora,H0099,Flora_Islet,SOG,Non-Estuary,49.5155,-124.5721,0,0,0,100,0,0,0
Pv19.A080,Harbour,2019,May,Spring,Five Fingers,H0053,Five_Finger_Island,SOG,Non-Estuary,49.2314501,-123.916539,0,0,0,100,0,0,0
Pv19.A081,Harbour,2019,May,Spring,Entrance,H0233,Northwest_Entrance_Island_Reefs,SOG,Non-Estuary,49.2086915,-123.811911,0,0,0,96.27372861,0,0,0
Pv19.A082,Harbour,2019,May,Spring,Entrance,H0233,Northwest_Entrance_Island_Reefs,SOG,Non-Estuary,49.2086915,-123.811911,0,0,0,0,100,0,0
Pv19.A083,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.A084,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.A085,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.A086,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,76.50412603,23.49587397,0,0
Pv19.A087,Harbour,2019,May,Spring,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.A088,Harbour,2019,May,Spring,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.A089,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.A090,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,24.24242424,0,0
Pv19.A091,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,29.43037975,0,0
Pv19.A093,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,96.25411288,0,0
Pv19.A094,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.A095,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.A096,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,86.34230674,0,0
Pv19.A097,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,76.45356485,0,0
Pv19.A098,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,5.649216208,0,0
Pv19.A099,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,88.03418803,0,0
Pv19.A100,Harbour,2019,May,Spring,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.B004,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,77.10713516,22.89286484,0,0
Pv19.B005,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B006,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B007,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B008,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B010,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B011,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B012,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B013,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,90.73861462,0,0,0
Pv19.B014,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B015,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B016,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B017,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,0,93.19693095,0,0
Pv19.B018,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,85.57720268,13.12881652,0,0
Pv19.B019,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B020,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B021,Harbour,2019,Jun,Summer,Snake,H0054,Snake_Island,SOG,Non-Estuary,49.21444,-123.89004,0,0,0,100,0,0,0
Pv19.B022,Harbour,2019,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,77.75947282,0,0
Pv19.B023,Harbour,2019,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,100,0,0
Pv19.B024,Harbour,2019,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,1.952380952,0,0
Pv19.B025,Harbour,2019,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,93.64502951,0,0
Pv19.B026,Harbour,2019,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.B027,Harbour,2019,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,78.52684145,0,0,0,21.47315855,0,0
Pv19.B028,Harbour,2019,Jun,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.B029,Harbour,2019,Jun,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,0,0,0
Pv19.B031,Harbour,2019,Jun,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,11.80291267,0,0
Pv19.B032,Harbour,2019,Jun,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,100,0,0
Pv19.B033,Harbour,2019,Jun,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,0,0,0
Pv19.B034,Harbour,2019,Jun,Summer,Ragged It,H0048,Ragged_Islets,SOG,Non-Estuary,49.02591,-123.69544,0,0,0,0,17.42021277,0,0
Pv19.B035,Harbour,2019,Jun,Summer,Rose,H0047,Rose_Islets,SOG,Non-Estuary,49.00763,-123.64365,0,0,0,0,55.52776388,0,0
Pv19.B036,Harbour,2019,Jun,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,100,0,0,0
Pv19.B037,Harbour,2019,Jun,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,100,0,0,0
Pv19.B039,Harbour,2019,Jun,Summer,Heron,H0203a,Norris-Heron_Rocks,SOG,Non-Estuary,49.48989,-124.65461,0,0,0,100,0,0,0
Pv19.B084,Harbour,2019,Jul,Summer,Danger,H0028,Danger_Reefs,SOG,Non-Estuary,49.05388,-123.7145,0,0,0,0,0,0,0
Pv19.B085,Harbour,2019,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,100,0,0
Pv19.B086,Harbour,2019,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,1.856763926,0,0
Pv19.B087,Harbour,2019,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,0,12.74787535,0,0
Pv19.B089,Harbour,2019,Jul,Summer,Miami,H0027,Miami_Islet,SOG,Non-Estuary,49.03746,-123.70938,0,0,0,86.72405981,0,0,0
